token,logprob_actual,logprob_max,entropy,most_likely_token
ter,-0.010977472178637981,-0.010977472178637981,0.08118238300085068,ter
ĠZeit,-0.151614710688591,-0.151614710688591,0.7992548942565918,ĠZeit
Ġhabe,-2.977145195007324,-2.2181529998779297,4.439614772796631,ĠhÃ¤
Ġich,-0.06884785741567612,-0.06884785741567612,0.49785998463630676,Ġich
Ġmich,-1.9516432285308838,-1.9516432285308838,4.586838245391846,Ġmich
Ġmehr,-3.239175319671631,-2.188316822052002,4.340373992919922,Ġimmer
Ġmit,-1.7233006954193115,-1.2421634197235107,2.7402701377868652,Ġund
Ġmeiner,-3.0135040283203125,-1.7534676790237427,4.8088531494140625,Ġdem
Ġmental,-7.878905773162842,-2.2910962104797363,4.9124836921691895,ĠArbeit
en,-0.008907463401556015,-0.008907463401556015,0.08919394016265869,en
ĠGes,-1.2780355215072632,-1.2780355215072632,3.2520623207092285,ĠGes
und,-0.0019891730044037104,-0.0019891730044037104,0.020305687561631203,und
heit,-0.0048442380502820015,-0.0048442380502820015,0.03907211497426033,heit
Ġbesch,-0.7651318311691284,-0.7651318311691284,1.735292673110962,Ġbesch
Ã¤ft,-0.01395292580127716,-0.01395292580127716,0.10732898116111755,Ã¤ft
igt,-0.005722568370401859,-0.005722568370401859,0.04460761696100235,igt
.,-1.2588703632354736,-1.2588703632354736,1.779558777809143,.
ĠIch,-0.8331651091575623,-0.8331651091575623,3.4859890937805176,ĠIch
ĠwÃ¼rde,-5.000356197357178,-0.9537636041641235,3.049469470977783,Ġhabe
Ġsagen,-1.5014863014221191,-1.0067687034606934,2.6873083114624023,Ġgerne
",",-0.03870588168501854,-0.03870588168501854,0.33308300375938416,","
Ġdass,-0.6354057788848877,-0.6354057788848877,1.7950925827026367,Ġdass
Ġich,-0.41011640429496765,-0.41011640429496765,1.7619678974151611,Ġich
Ġin,-2.7047786712646484,-2.4908676147460938,4.709568977355957,Ġmich
Ġeiner,-2.9435157775878906,-1.2368801832199097,2.951505422592163,Ġden
Ġstabil,-5.812605857849121,-2.3345754146575928,4.723480701446533,ĠDepression
en,-0.005192721728235483,-0.005192721728235483,0.04677475988864899,en
Ġpsych,-1.6655352115631104,-1.6655352115631104,3.6089582443237305,Ġpsych
ischen,-0.023453092202544212,-0.023453092202544212,0.1476043462753296,ischen
ĠVer,-0.11053667962551117,-0.11053667962551117,0.5963276624679565,ĠVer
f,-0.0014447261346504092,-0.0014447261346504092,0.01356444414705038,f
ass,-7.986990567587782e-06,-7.986990567587782e-06,0.0001275513495784253,ass
ung,-0.00023922442051116377,-0.00023922442051116377,0.002746475860476494,ung
Ġbin,-0.057069070637226105,-0.057069070637226105,0.41495978832244873,Ġbin
",",-1.0375010967254639,-0.8431460857391357,1.4172512292861938,.
Ġaber,-1.1222736835479736,-1.1222736835479736,3.3031110763549805,Ġaber
Ġes,-2.0266947746276855,-0.7441335916519165,2.7677276134490967,Ġich
Ġgibt,-0.5158094167709351,-0.5158094167709351,1.8664839267730713,Ġgibt
ĠMom,-3.7141077518463135,-1.063783884048462,3.071192979812622,Ġimmer
ente,-9.190614218823612e-05,-9.190614218823612e-05,0.0013965941034257412,ente
",",-0.12111280113458633,-0.12111280113458633,0.6152940988540649,","
Ġin,-0.0316309817135334,-0.0316309817135334,0.21937616169452667,Ġin
Ġdenen,-0.0016664678696542978,-0.0016664678696542978,0.017733896151185036,Ġdenen
Ġich,-0.18869009613990784,-0.18869009613990784,0.9728356599807739,Ġich
Ġmich,-1.139228343963623,-1.139228343963623,3.9537134170532227,Ġmich
ĠÃ¼ber,-3.6828455924987793,-2.3537373542785645,4.400351047515869,Ġschle
ford,-0.7352341413497925,-0.7352341413497925,1.4801945686340332,ford
ert,-0.1220778375864029,-0.1220778375864029,0.3816125988960266,ert
ĠfÃ¼h,-0.2867656946182251,-0.2867656946182251,0.8520727157592773,ĠfÃ¼h
le,-0.005635801237076521,-0.005635801237076521,0.03708890080451965,le
.,-0.7394477128982544,-0.7394477128982544,1.5778908729553223,.
ĠGer,-7.049873352050781,-0.9466895461082458,3.4803361892700195,ĠIch
ade,-0.046209488064050674,-0.046209488064050674,0.23570673167705536,ade
Ġin,-1.5080348253250122,-1.5080348253250122,3.5341873168945312,Ġin
Ġstress,-3.3013317584991455,-1.5974876880645752,3.26590895652771,Ġder
igen,-0.023082375526428223,-0.023082375526428223,0.1517203450202942,igen
ĠPh,-1.1127448081970215,-1.0697226524353027,1.579696774482727,ĠZe
as,-0.00037579628406092525,-0.00037579628406092525,0.004531313665211201,as
en,-6.925819616299123e-05,-6.925819616299123e-05,0.0009982979390770197,en
Ġmer,-3.751572608947754,-2.0255422592163086,4.320132255554199,","
ke,-0.007175390142947435,-0.007175390142947435,0.049822546541690826,ke
Ġich,-0.0016831292305141687,-0.0016831292305141687,0.01905779168009758,Ġich
",",-0.21238528192043304,-0.21238528192043304,1.226688265800476,","
Ġdass,-0.28745150566101074,-0.28745150566101074,0.6575765013694763,Ġdass
Ġes,-2.6828420162200928,-0.3509233593940735,1.43385648727417,Ġich
Ġschw,-3.653569221496582,-0.6138743758201599,2.6293163299560547,Ġmir
ier,-0.0009515525307506323,-0.0009515525307506323,0.009970312006771564,ier
iger,-1.7272976636886597,-0.1967686116695404,0.47581231594085693,ig
ĠfÃ¼r,-1.4768695831298828,-0.742576539516449,1.181894302368164,Ġwird
Ġmich,-0.003594843437895179,-0.003594843437895179,0.03655926138162613,Ġmich
Ġist,-0.25885331630706787,-0.25885331630706787,0.673699140548706,Ġist
",",-0.07576540112495422,-0.07576540112495422,0.5630371570587158,","
Ġden,-3.877751350402832,-1.7232409715652466,4.107531547546387,Ġmich
ĠKop,-2.7766547203063965,-1.212294101715088,3.713820457458496,ĠÃľber
f,-0.0008506731828674674,-0.0008506731828674674,0.009729059413075447,f
Ġklar,-3.9742350578308105,-0.8753372430801392,2.359318256378174,Ġaus
Ġzu,-0.06321928650140762,-0.06321928650140762,0.3260021209716797,Ġzu
Ġbeh,-1.9661198854446411,-1.0142251253128052,1.5571362972259521,Ġhalten
alten,-8.34430247778073e-05,-8.34430247778073e-05,0.001158769242465496,alten
.,-0.5586451292037964,-0.5586451292037964,1.4242268800735474,.
ĠAber,-3.669705867767334,-1.186699390411377,3.8346776962280273,ĠIch
Ġich,-0.7509585618972778,-0.7509585618972778,2.915156841278076,Ġich
Ġvers,-2.9346370697021484,-1.741933822631836,3.382376194000244,Ġhabe
uche,-0.004589737392961979,-0.004589737392961979,0.03860536217689514,uche
",",-0.9828200936317444,-0.9828200936317444,2.951843738555908,","
Ġmir,-2.100152015686035,-1.4748276472091675,3.7958102226257324,Ġmich
ĠHilfe,-3.778317451477051,-1.9702874422073364,3.956310510635376,ĠZeit
Ġzu,-0.09882696717977524,-0.09882696717977524,0.5251315832138062,Ġzu
Ġsuchen,-1.0943646430969238,-0.4243015646934509,0.7178149819374084,Ġh
Ġund,-1.1976820230484009,-0.6261202096939087,1.3198885917663574,","
Ġach,-4.898975372314453,-1.7864811420440674,4.527488708496094,Ġmich
te,-0.8031263947486877,-0.6056929230690002,0.7400063872337341,ts
Ġsehr,-3.9188294410705566,-1.0674375295639038,2.063676357269287,Ġdarauf
Ġdarauf,-1.0459249019622803,-0.7809961438179016,1.3717501163482666,Ġauf
",",-0.01896463707089424,-0.01896463707089424,0.1478196382522583,","
Ġauf,-3.5631344318389893,-1.0398437976837158,2.730497360229492,Ġdass
Ġmich,-0.5621578693389893,-0.5621578693389893,1.2557063102722168,Ġmich
Ġselbst,-1.4382493495941162,-1.2690656185150146,1.7082536220550537,Ġzu
Ġzu,-0.625249981880188,-0.625249981880188,1.3496757745742798,Ġzu
ĠhÃ¶,-1.9390655755996704,-0.17672698199748993,0.5271969437599182,Ġach
ren,-0.0009257083875127137,-0.0009257083875127137,0.009612761437892914,ren
.,-0.9673858880996704,-0.9673858880996704,1.6425566673278809,.
ĠEs,-3.4692955017089844,-1.317855715751648,4.203695297241211,ĠIch
Ġgibt,-1.5059305429458618,-1.3004003763198853,2.7913095951080322,Ġist
ĠPh,-3.5700979232788086,-2.416680335998535,4.289914131164551,ĠMom
as,-0.0114004360511899,-0.0114004360511899,0.07694111764431,as
en,-6.842378934379667e-05,-6.842378934379667e-05,0.000988692743703723,en
",",-0.10390177369117737,-0.10390177369117737,0.4991322159767151,","
Ġin,-0.060023512691259384,-0.060023512691259384,0.3491266965866089,Ġin
Ġdenen,-0.002763621276244521,-0.002763621276244521,0.0257326178252697,Ġdenen
Ġich,-0.28524914383888245,-0.28524914383888245,1.1955887079238892,Ġich
Ġdas,-3.638638496398926,-1.1905690431594849,4.0842485427856445,Ġmich
ĠGef,-0.3383429944515228,-0.3383429944515228,2.0378758907318115,ĠGef
Ã¼hl,-0.0010713557712733746,-0.0010713557712733746,0.011264724656939507,Ã¼hl
Ġhabe,-0.014687038026750088,-0.014687038026750088,0.12256667017936707,Ġhabe
",",-0.011015437543392181,-0.011015437543392181,0.10709656774997711,","
Ġdass,-1.293892741203308,-1.293892741203308,3.5539956092834473,Ġdass
Ġich,-0.630372941493988,-0.630372941493988,2.0806870460510254,Ġich
Ġeine,-4.8463850021362305,-1.8848292827606201,4.315546035766602,Ġmich
Ġkur,-5.178473472595215,-1.227893590927124,4.326139450073242,ĠPause
ze,-0.0017516759689897299,-0.0017516759689897299,0.018889185041189194,ze
ĠAus,-1.2621891498565674,-0.4600231945514679,1.2151734828948975,ĠPause
zeit,-0.0008305437513627112,-0.0008305437513627112,0.00846831500530243,zeit
Ġbra,-0.28896453976631165,-0.28896453976631165,1.218125343322754,Ġbra
uche,-0.0118694007396698,-0.0118694007396698,0.07381519675254822,uche
",",-0.7496880292892456,-0.7496880292892456,1.4261837005615234,","
Ġum,-1.0793054103851318,-1.0793054103851318,2.8402137756347656,Ġum
Ġmich,-0.9310896396636963,-0.9310896396636963,3.0944433212280273,Ġmich
Ġwieder,-2.271238327026367,-1.152353286743164,2.881291627883911,Ġzu
Ġzu,-0.8241298198699951,-0.8241298198699951,2.6206860542297363,Ġzu
Ġsort,-3.571091890335083,-0.986309289932251,2.3493874073028564,Ġs
ieren,-8.642300235806033e-05,-8.642300235806033e-05,0.0010805950732901692,ieren
.,-0.5499639511108398,-0.5499639511108398,1.4267971515655518,.
ĠAber,-2.780982494354248,-1.6773897409439087,3.531093120574951,ĠIch
Ġins,-5.24778413772583,-1.0587965250015259,3.3653085231781006,Ġich
ges,-0.01759515330195427,-0.01759515330195427,0.1302805244922638,ges
amt,-0.0003657863999251276,-0.0003657863999251276,0.0035252957604825497,amt
Ġden,-3.77354097366333,-1.8048386573791504,3.819302558898926,Ġbin
ke,-0.004445788450539112,-0.004445788450539112,0.033867403864860535,ke
Ġich,-0.0063717784360051155,-0.0063717784360051155,0.05177069455385208,Ġich
",",-0.10391928255558014,-0.10391928255558014,0.6741557121276855,","
Ġdass,-0.14722368121147156,-0.14722368121147156,0.8250778913497925,Ġdass
Ġich,-0.5074425935745239,-0.5074425935745239,1.7144862413406372,Ġich
Ġpsych,-7.046592712402344,-2.391876459121704,4.444550037384033,Ġmich
isch,-0.0301883015781641,-0.0301883015781641,0.17538034915924072,isch
Ġges,-3.54447603225708,-1.7191053628921509,3.755445957183838,Ġsehr
und,-0.09173436462879181,-0.09173436462879181,0.3429877460002899,und
Ġbin,-0.17128923535346985,-0.17128923535346985,0.8473718166351318,Ġbin
",",-2.2904577255249023,-1.0025509595870972,1.8999245166778564,.
Ġsol,-4.404943466186523,-1.5910117626190186,3.2535276412963867,Ġweil
ange,-0.0062658763490617275,-0.0062658763490617275,0.04454034939408302,ange
Ġich,-0.1890673041343689,-0.1890673041343689,0.9753015637397766,Ġich
Ġmir,-2.5782761573791504,-1.7946983575820923,4.151304721832275,Ġmich
Ġgen,-3.8129239082336426,-2.171504497528076,3.947277069091797,ĠHilfe
ug,-0.43940481543540955,-0.43940481543540955,0.679542064666748,ug
ĠZeit,-0.5069180727005005,-0.5069180727005005,2.1478757858276367,ĠZeit
ĠfÃ¼r,-1.150240421295166,-0.7860817313194275,1.5694892406463623,Ġneh
Ġmich,-0.09148526936769485,-0.09148526936769485,0.5781179070472717,Ġmich
Ġneh,-0.8653032183647156,-0.7101976275444031,1.1490626335144043,Ġselbst
me,-0.0001858300092862919,-0.0001858300092862919,0.0023862975649535656,me
.,-1.3188800811767578,-1.160491943359375,1.828831434249878,Ġund

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546464443206787,-1.8125929832458496,4.671260356903076,1
:,-11.321168899536133,-1.4112709760665894,2.981581687927246,und
ĠNe,-6.850390911102295,-2.362832546234131,6.873809814453125,Ġ
in,-3.004143238067627,-2.2843823432922363,3.9252095222473145,um
",",-0.5953735113143921,-0.5953735113143921,1.8156821727752686,","
Ġbisher,-7.226288795471191,-1.8278839588165283,4.5399250984191895,Ġich
Ġnicht,-0.9169843792915344,-0.9169843792915344,2.8035502433776855,Ġnicht
.,-0.8190410137176514,-0.8190410137176514,1.6693565845489502,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546454429626465,-1.8125848770141602,4.67125940322876,1
:,-11.321185111999512,-1.411238670349121,2.981560707092285,und
Ġ(,-5.526364803314209,-2.3628158569335938,6.873802185058594,Ġ
Start,-9.894759178161621,-1.5310472249984741,5.365761756896973,1
et,-6.191150188446045,-1.2430024147033691,3.649064540863037,seite
Ġin,-2.80135178565979,-2.6763556003570557,5.008245468139648,Ġmit
ĠSch,-5.9428629875183105,-1.7865118980407715,5.081899166107178,Ġ
rift,-4.017256259918213,-1.631685733795166,3.9739959239959717,ritt
spr,-8.663206100463867,-1.8142610788345337,3.7520880699157715,form
ache,-0.016160333529114723,-0.016160333529114723,0.1375640481710434,ache
.),-4.396814346313477,-1.0335043668746948,3.376333236694336,)
ĠAuf,-5.880594253540039,-1.488189935684204,4.95203161239624,Ġ(
Ġdiesem,-4.354374885559082,-1.8244540691375732,4.268490791320801,Ġder
ĠBild,-1.9028230905532837,-1.9028230905532837,5.2590227127075195,ĠBild
Ġsieht,-1.9409018754959106,-1.7240926027297974,3.276747226715088,Ġist
Ġman,-0.03235004469752312,-0.03235004469752312,0.28999441862106323,Ġman
Ġeine,-1.9313626289367676,-1.9313626289367676,4.147623062133789,Ġeine
ĠGr,-2.963299036026001,-2.4239513874053955,5.712531089782715,ĠFrau
uppe,-0.056339628994464874,-0.056339628994464874,0.33255913853645325,uppe
Ġvon,-0.3142775595188141,-0.3142775595188141,1.8345081806182861,Ġvon
ĠPersonen,-2.327195167541504,-1.0049571990966797,3.645812749862671,ĠMenschen
",",-0.6300046443939209,-0.6300046443939209,1.900809407234192,","
Ġdie,-0.21781139075756073,-0.21781139075756073,1.3845345973968506,Ġdie
Ġauf,-2.386549711227417,-1.7220866680145264,4.0798234939575195,Ġsich
Ġeinem,-1.3432719707489014,-1.1006286144256592,2.4741766452789307,Ġeiner
ĠMarkt,-5.119448184967041,-3.3156933784484863,5.432310104370117,ĠSofa
Ġstehen,-1.9708175659179688,-1.9708175659179688,4.120376110076904,Ġstehen
.,-0.5925129055976868,-0.5925129055976868,1.3198423385620117,.
ĠEs,-2.2813844680786133,-1.6556099653244019,3.440431594848633,ĠDie
Ġist,-1.4080982208251953,-0.9424915313720703,1.9769487380981445,Ġsind
Ġein,-1.1626664400100708,-1.1626664400100708,3.566067934036255,Ġein
Ġle,-5.477802276611328,-2.3400418758392334,5.288580894470215,ĠMarkt
b,-0.07271973043680191,-0.07271973043680191,0.421672523021698,b
ha,-0.48456859588623047,-0.48456859588623047,0.9635048508644104,ha
fter,-0.0009908534120768309,-0.0009908534120768309,0.010564405471086502,fter
ĠOrt,-2.979863405227661,-0.485001802444458,2.017277717590332,ĠMarkt
",",-0.8170063495635986,-0.8170063495635986,1.6952439546585083,","
Ġmit,-2.675987958908081,-0.6715352535247803,2.0524086952209473,Ġan
Ġvielen,-0.44944435358047485,-0.44944435358047485,2.1565237045288086,Ġvielen
ĠSt,-3.030137538909912,-1.3410981893539429,3.0092337131500244,ĠMenschen
Ã¤nd,-0.008849331177771091,-0.008849331177771091,0.07855281978845596,Ã¤nd
en,-0.00032634177478030324,-0.00032634177478030324,0.0039039719849824905,en
Ġund,-0.7730602025985718,-0.7730602025985718,1.3272068500518799,Ġund
Ġbun,-3.6843295097351074,-1.2565914392471313,3.717672348022461,ĠMenschen
ten,-0.10520648211240768,-0.10520648211240768,0.35179755091667175,ten
ĠW,-2.276853561401367,-0.9872416257858276,3.178391456604004,ĠFar
aren,-0.09086575359106064,-0.09086575359106064,0.4567587971687317,aren
.,-0.36533498764038086,-0.36533498764038086,1.1927289962768555,.
ĠIn,-2.1855268478393555,-1.203965187072754,2.9620285034179688,ĠDie
Ġder,-0.045553065836429596,-0.045553065836429596,0.31041139364242554,Ġder
ĠMit,-0.13598665595054626,-0.13598665595054626,0.7824230194091797,ĠMit
te,-0.00013863079948350787,-0.00013863079948350787,0.0019153949106112123,te
Ġsieht,-2.3060827255249023,-0.5069018602371216,1.5982903242111206,Ġdes
Ġman,-0.002630585338920355,-0.002630585338920355,0.029517505317926407,Ġman
Ġeine,-1.058086633682251,-0.918323814868927,1.6746857166290283,Ġeinen
ĠÃ¤l,-4.696276664733887,-1.3211162090301514,3.2156810760498047,ĠGr
tere,-0.0028351848013699055,-0.0028351848013699055,0.020978156477212906,tere
ĠFrau,-0.22879911959171295,-0.22879911959171295,0.7399215698242188,ĠFrau
",",-0.2774308919906616,-0.2774308919906616,0.903770387172699,","
Ġdie,-0.06317329406738281,-0.06317329406738281,0.438644140958786,Ġdie
Ġgerade,-4.220548152923584,-1.918359398841858,3.798765182495117,Ġein
Ġeine,-1.934722661972046,-1.7077891826629639,3.1405527591705322,Ġetwas
ĠMel,-4.846324920654297,-2.5620574951171875,5.0724568367004395,ĠK
one,-0.0331268273293972,-0.0331268273293972,0.20837733149528503,one
Ġaus,-3.5836591720581055,-1.1572389602661133,2.2252845764160156,Ġverk
w,-2.0635204315185547,-0.7970665693283081,2.1312813758850098,Ġeinem
Ã¤hlt,-0.005829238798469305,-0.005829238798469305,0.04601091891527176,Ã¤hlt
.,-0.295815646648407,-0.295815646648407,0.8327108025550842,.
ĠSie,-0.9710478782653809,-0.9710478782653809,2.78950834274292,ĠSie
ĠtrÃ¤,-2.985579013824463,-1.6620336771011353,2.99493408203125,Ġist
gt,-0.0037544730585068464,-0.0037544730585068464,0.02582458220422268,gt
Ġeine,-1.599853277206421,-0.4916054606437683,1.0760414600372314,Ġein
Ġeinf,-5.178963661193848,-2.1255128383636475,4.137467861175537,Ġtradition
ache,-0.006866075564175844,-0.006866075564175844,0.049184754490852356,ache
",",-1.6144590377807617,-0.8006487488746643,2.162100315093994,ĠKle
Ġaber,-0.9109556674957275,-0.9109556674957275,2.5138144493103027,Ġaber
Ġstil,-5.659255027770996,-0.5312966108322144,2.1719906330108643,Ġsa
vol,-0.018719905987381935,-0.018719905987381935,0.10768777132034302,vol
le,-9.285972191719338e-05,-9.285972191719338e-05,0.0011134898522868752,le
ĠKle,-0.19618897140026093,-0.19618897140026093,0.9362100958824158,ĠKle
id,-0.0012935374397784472,-0.0012935374397784472,0.010898823849856853,id
ung,-0.0001392267586197704,-0.0001392267586197704,0.0015778590459376574,ung
.,-0.946904718875885,-0.946904718875885,1.4405478239059448,.
ĠLinks,-4.106541633605957,-1.5850791931152344,2.951679229736328,ĠDie
Ġsieht,-3.2901763916015625,-0.4967536926269531,1.3877378702163696,Ġvon
Ġman,-0.0012965138303115964,-0.0012965138303115964,0.015307244844734669,Ġman
Ġeinen,-0.5827146172523499,-0.5827146172523499,1.5228986740112305,Ġeinen
Ġj,-0.7006797194480896,-0.7006797194480896,1.9140269756317139,Ġj
ungen,-0.06882448494434357,-0.06882448494434357,0.2454594075679779,ungen
ĠMann,-0.016790496185421944,-0.016790496185421944,0.15161985158920288,ĠMann
",",-0.1776263564825058,-0.1776263564825058,0.5705523490905762,","
Ġder,-0.012582206167280674,-0.012582206167280674,0.1117212101817131,Ġder
Ġmit,-3.243556022644043,-1.6724613904953003,3.0998196601867676,Ġihr
Ġeinem,-0.9780913591384888,-0.9780913591384888,2.33939790725708,Ġeinem
ĠVer,-4.019142150878906,-2.759751319885254,5.182543754577637,ĠHut
k,-0.006308641284704208,-0.006308641284704208,0.055223070085048676,k
Ã¤,-0.00017712931730784476,-0.00017712931730784476,0.001995089929550886,Ã¤
u,-0.00013219437096267939,-0.00013219437096267939,0.0016601651441305876,u
fer,-0.00016175392374861985,-0.00016175392374861985,0.0017822377849370241,fer
Ġspr,-0.5327479839324951,-0.5327479839324951,1.7281856536865234,Ġspr
icht,-0.00020668754586949944,-0.00020668754586949944,0.0021444596350193024,icht
",",-1.8453593254089355,-0.28555625677108765,0.7642226219177246,.
Ġder,-2.7687535285949707,-0.7913174629211426,1.6913623809814453,Ġum
Ġgerade,-2.5670087337493896,-1.486830472946167,3.5592353343963623,Ġihm
ĠTom,-6.195466995239258,-0.7065469622612,2.5419936180114746,Ġeine
aten,-0.005691987462341785,-0.005691987462341785,0.04136199504137039,aten
Ġin,-3.3635056018829346,-0.9874298572540283,1.7921340465545654,Ġan
Ġeine,-1.6738011837005615,-1.458270788192749,2.5173678398132324,Ġeiner
ĠT,-3.891389846801758,-0.7604943513870239,2.0572736263275146,ĠK
Ã¼,-0.01700640097260475,-0.01700640097260475,0.1231403797864914,Ã¼
te,-0.00021300431399140507,-0.00021300431399140507,0.002452064072713256,te
Ġpack,-1.311401605606079,-0.7362882494926453,1.782966136932373,Ġleg
t,-0.0055069406516849995,-0.0055069406516849995,0.03551226854324341,t
.,-0.020465169101953506,-0.020465169101953506,0.13058573007583618,.
ĠIm,-3.41163969039917,-0.5142806768417358,2.057614326477051,ĠRe
ĠH,-0.03655727580189705,-0.03655727580189705,0.24154798686504364,ĠH
inter,-0.00035089056473225355,-0.00035089056473225355,0.0036575808189809322,inter
grund,-0.0008790204883553088,-0.0008790204883553088,0.008886806666851044,grund
Ġsieht,-0.1821020245552063,-0.1821020245552063,0.8672624826431274,Ġsieht
Ġman,-0.0008364992681890726,-0.0008364992681890726,0.010417034849524498,Ġman
Ġweitere,-2.193925380706787,-1.5358632802963257,2.6519205570220947,Ġeine
ĠMarkt,-3.468773365020752,-0.8144745826721191,2.052018404006958,ĠPersonen
stÃ¤nd,-0.07895419001579285,-0.07895419001579285,0.3431805968284607,stÃ¤nd
e,-0.0010701649589464068,-0.0010701649589464068,0.009904916398227215,e
",",-0.7648853063583374,-0.7648853063583374,1.306804895401001,","
Ġdie,-1.1797314882278442,-1.1797314882278442,2.3225386142730713,Ġdie
Ġmit,-1.0270110368728638,-1.0270110368728638,3.051405906677246,Ġmit
ĠObst,-2.2740349769592285,-1.8310818672180176,4.002145767211914,ĠGem
Ġund,-0.3418266177177429,-0.3418266177177429,0.9867994785308838,Ġund
ĠGem,-0.021180512383580208,-0.021180512383580208,0.18688584864139557,ĠGem
Ã¼,-0.000788139586802572,-0.000788139586802572,0.0077320849522948265,Ã¼
se,-0.00404349947348237,-0.00404349947348237,0.03490196913480759,se
Ġvoll,-2.6008641719818115,-1.32615065574646,2.6735339164733887,Ġbest
Ġsind,-3.020061492919922,-0.8334408402442932,2.012970447540283,gest
.,-0.17811979353427887,-0.17811979353427887,0.716974139213562,.
ĠDer,-2.8833656311035156,-1.4303702116012573,3.7686123847961426,ĠRe
ĠH,-4.39903450012207,-0.9632556438446045,2.601146697998047,Ġjunge
immel,-2.4430673122406006,-0.20845761895179749,0.7463002800941467,inter
Ġist,-0.17318381369113922,-0.17318381369113922,0.9432970285415649,Ġist
Ġbew,-2.691288948059082,-1.2541884183883667,3.239142656326294,Ġbl
Ã¶l,-0.0010968389688059688,-0.0010968389688059688,0.009885522536933422,Ã¶l
kt,-0.00011062010162277147,-0.00011062010162277147,0.0013475811574608088,kt
",",-1.108121395111084,-1.108121395111084,1.4322750568389893,","
Ġund,-1.541736125946045,-1.0819287300109863,2.328948974609375,Ġaber
Ġes,-0.8049847483634949,-0.8049847483634949,1.8333473205566406,Ġes
Ġsieht,-1.2978756427764893,-1.2978756427764893,2.1783623695373535,Ġsieht
Ġaus,-1.6625328063964844,-0.8780422806739807,1.5221610069274902,Ġnach
",",-0.33334866166114807,-0.33334866166114807,0.779971182346344,","
Ġals,-0.006818125024437904,-0.006818125024437904,0.04994043707847595,Ġals
ĠwÃ¼rde,-0.763109564781189,-0.763109564781189,1.2882630825042725,ĠwÃ¼rde
Ġes,-0.532951295375824,-0.532951295375824,1.3521699905395508,Ġes
Ġbald,-0.28185728192329407,-0.28185728192329407,1.026996374130249,Ġbald
Ġreg,-0.20512773096561432,-0.20512773096561432,0.6488809585571289,Ġreg
nen,-0.0022461204789578915,-0.0022461204789578915,0.01785796694457531,nen
.,-0.29875433444976807,-0.29875433444976807,0.8209478855133057,.
ĠEs,-3.4983859062194824,-1.2477747201919556,3.503734588623047,ĠDie
Ġsche,-2.778287649154663,-0.542812168598175,1.8758299350738525,Ġist
int,-0.0025329669006168842,-0.0025329669006168842,0.01795567013323307,int
Ġein,-1.8469783067703247,-0.5396319627761841,1.770318627357483,","
ĠschÃ¶,-3.1423349380493164,-1.5896750688552856,3.4985055923461914,Ġson
ner,-0.010559283196926117,-0.010559283196926117,0.061118777841329575,ner
",",-1.2926595211029053,-1.2169148921966553,2.231900215148926,ĠTag
Ġaber,-0.2947404980659485,-0.2947404980659485,1.257327675819397,Ġaber
Ġauch,-0.644417941570282,-0.644417941570282,2.5554537773132324,Ġauch
Ġsehr,-2.980459213256836,-1.8015881776809692,3.2082557678222656,Ġgesch
Ġbesch,-2.5989651679992676,-0.8096030950546265,2.314652919769287,Ġgesch
Ã¤ft,-0.00450595747679472,-0.00450595747679472,0.035032667219638824,Ã¤ft
ig,-0.003980215173214674,-0.003980215173214674,0.031151387840509415,ig
ter,-0.0037155181635171175,-0.0037155181635171175,0.03300318866968155,ter
ĠTag,-0.6789713501930237,-0.6789713501930237,1.5283825397491455,ĠTag
Ġzu,-1.026785135269165,-0.6382753252983093,1.1380376815795898,Ġauf
Ġsein,-0.001157448161393404,-0.001157448161393404,0.013380927965044975,Ġsein
.,-0.9326510429382324,-0.9326510429382324,1.4255915880203247,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546454429626465,-1.8125848770141602,4.67125940322876,1
:,-11.321185111999512,-1.411238670349121,2.981560707092285,und
ĠAuf,-6.362008094787598,-2.3628158569335938,6.873802185058594,Ġ
Ġdiesem,-7.227237701416016,-1.855143666267395,4.130476951599121,Ġdie
ĠBild,-3.9044084548950195,-1.878846287727356,5.084137916564941,ĠWe
Ġsieht,-2.1151492595672607,-1.4941565990447998,3.7204012870788574,Ġist
Ġman,-0.05891833454370499,-0.05891833454370499,0.4840213656425476,Ġman
Ġeinen,-2.206019401550293,-2.0020341873168945,4.290772438049316,Ġdie
ĠMann,-2.5178382396698,-2.5178382396698,6.236662864685059,ĠMann
Ġund,-2.9241487979888916,-0.7196390628814697,2.2329249382019043,","
Ġeine,-0.21146579086780548,-0.21146579086780548,1.0554301738739014,Ġeine
ĠFrau,-0.053466249257326126,-0.053466249257326126,0.5140694975852966,ĠFrau
",",-0.8026100397109985,-0.8026100397109985,2.3343729972839355,","
Ġdie,-0.2085425853729248,-0.2085425853729248,1.2431750297546387,Ġdie
Ġzusammen,-3.373659610748291,-1.752362847328186,4.114617347717285,Ġsich
Ġauf,-1.4660630226135254,-1.4660630226135254,3.7177200317382812,Ġauf
Ġeiner,-0.9465973377227783,-0.9465973377227783,1.5986263751983643,Ġeiner
ĠBank,-0.8715938329696655,-0.8715938329696655,2.593648910522461,ĠBank
Ġsit,-0.22222617268562317,-0.22222617268562317,1.108975887298584,Ġsit
